name;id;image;searched on twitter;twitter image;twitter;twitter description;Bestätigt
Pirmin Schwander;Q120637;http://commons.wikimedia.org/wiki/Special:FilePath/Pirmin%20Schwander%20%282016%2C%20cropped%29.jpg;WAHR;;;;WAHR
Prisca Birrer-Heimo;Q122038;http://commons.wikimedia.org/wiki/Special:FilePath/Prisca%20Birrer-Heimo%20%28Nationalrat%2C%202010%29.jpg;WAHR;;;;WAHR
Roland Rino Büchel;Q118502;http://commons.wikimedia.org/wiki/Special:FilePath/Bild%200001DSC%209727.png;WAHR;;;;WAHR
Sandra Locher Benguerel;Q72102985;http://commons.wikimedia.org/wiki/Special:FilePath/Sandra%20Locher%20Benguerel.jpg;WAHR;;;;WAHR
Sandra Sollberger-Muff;Q2221105;http://commons.wikimedia.org/wiki/Special:FilePath/Sandra%20Sollberger%202018.jpg http://commons.wikimedia.org/wiki/Special:FilePath/Sollberger-Sandra.jpg;WAHR;;;;WAHR
Susanne Vincenz-Stauffacher;Q61708598;http://commons.wikimedia.org/wiki/Special:FilePath/Susanne%20Vincenz-Stauffacher%20%282019%29.jpg;WAHR;;;;WAHR
Thomas de Courten;Q118493;http://commons.wikimedia.org/wiki/Special:FilePath/Thomas%20de%20Courten.jpg http://commons.wikimedia.org/wiki/Special:FilePath/Thomas%20de%20Courten%20%282019%29.jpg;WAHR;;;;WAHR
Thomas Matter;Q17305571;http://commons.wikimedia.org/wiki/Special:FilePath/Thomas%20Matter.jpg;WAHR;;;;WAHR
Thomas Rechsteiner;Q77074965;http://commons.wikimedia.org/wiki/Special:FilePath/Thomas%20Rechsteiner%20%282019%29.jpg;WAHR;;;;WAHR
Vincent Maitre;Q71800029;http://commons.wikimedia.org/wiki/Special:FilePath/Vincent%20Maitre%20%282019%29.jpg;WAHR;;;;WAHR
Walter Wobmann;Q118126;http://commons.wikimedia.org/wiki/Special:FilePath/Walter%20Wobmann%202019.jpg;WAHR;;;;WAHR
Yves Nidegger;Q119811;http://commons.wikimedia.org/wiki/Special:FilePath/Yves%20Nidegger%202015%20%28cropped%29.jpg;WAHR;;;;WAHR
Martina Bircher;Q71934847;http://commons.wikimedia.org/wiki/Special:FilePath/Martina%20Bircher.jpg;WAHR;https://pbs.twimg.com/profile_images/1125112773527113729/vnaTNjh-_normal.png;_MartinaBircher;Vizeammann, Nationalrätin, SVP, Aarburg, Aargau;WAHR
Alexandre Berthoud;Q112195562;http://commons.wikimedia.org/wiki/Special:FilePath/Alexandre%20Berthoud%20%282022%29.jpg;WAHR;https://pbs.twimg.com/profile_images/1437885846322040839/9wvI5sSv_normal.jpg;A_Berthoud;• Conseiller national @PLR_Suisse;WAHR
Ada Marra;Q117400;http://commons.wikimedia.org/wiki/Special:FilePath/Ada%20Marra%20%282019%29.jpg;WAHR;https://pbs.twimg.com/profile_images/1173188232944717825/VpjqMgcC_normal.jpg;ada_marra;Députée Parlement ????,rapporteuse pour le @CoE_fr sur la question des sans-papiers. Mes grands-mères s'appelaient Addolorata et Immacolata. Ai une vie fantôme;WAHR
Alfred Heer;Q117149;http://commons.wikimedia.org/wiki/Special:FilePath/Alfred%20Heer.jpg;FALSCH;;AlfredHeer;;WAHR
Aline Trede;Q2647135;http://commons.wikimedia.org/wiki/Special:FilePath/Aline%20Trede.jpg;WAHR;https://pbs.twimg.com/profile_images/917652818177220608/OgRC9ae6_normal.jpg;alinetrede;Fraktionspräsidentin der @GrueneParlament - Fraktion im National- und Ständerat // Umweltwissenschafterin ETH //Büro Albatros GmbH;WAHR
Céline Amaudruz;Q120883;http://commons.wikimedia.org/wiki/Special:FilePath/C%C3%A9line%20Amaudruz%20%282019%29.jpg;WAHR;https://pbs.twimg.com/profile_images/578474809408892928/6nktsse0_normal.jpeg;AmaudruzCeline;Client advisor @UBS - Conseillère nationale au Parlement fédéral;WAHR
Emmanuel Amoos;Q106240011;http://commons.wikimedia.org/wiki/Special:FilePath/Emmanuel%20Amoos%20%282021%29.jpg;WAHR;https://pbs.twimg.com/profile_images/1600087775654690817/a76KfdCJ_normal.jpg;AmoosEmmanuel;Conseiller National PS / Commission Science, Education et Culture (CSEC-N/WBK-N) / Membre du comité de @alpeninitiative / #CHParl @PSSuisse ?????;WAHR
Angelo Barrile;Q23060461;http://commons.wikimedia.org/wiki/Special:FilePath/Angelo%20Barrile%20%282019%29.jpg;FALSCH;;anbarrile;;WAHR
Gerhard Andrey;Q72012369;http://commons.wikimedia.org/wiki/Special:FilePath/Gerhard%20Andrey%20%282019%29.jpg;WAHR;https://pbs.twimg.com/profile_images/1187047918680920064/Iy2bym1J_normal.png;anderageru;Conseil national. Liip. Alternative Bank. La Gustav.;WAHR
Andreas Glarner;Q497462;http://commons.wikimedia.org/wiki/Special:FilePath/Andreas%20Glarner%202019.jpg;WAHR;https://pbs.twimg.com/profile_images/1185607909121626112/KZpAivNJ_normal.jpg;andreas_glarner;Unternehmer / Nationalrat;WAHR
Andri Silberschmidt;Q30017107;http://commons.wikimedia.org/wiki/Special:FilePath/Andri%20Silberschmidt%20%282019%29.jpg;FALSCH;;andrisilber;;WAHR
Mustafa Atici;Q1955511;http://commons.wikimedia.org/wiki/Special:FilePath/Mustafa%20Atici.jpg;FALSCH;;atici_ch;;WAHR
Brigitte Crottaz;Q45812562;http://commons.wikimedia.org/wiki/Special:FilePath/Brigitte%20Crottaz%20Original.jpg;WAHR;https://pbs.twimg.com/profile_images/1537003725012840448/G_CnopiQ_normal.jpg;B_Crottaz;Conseillère nationale (VD) ??membre de la CPE-N | conseillère municipale à Epalinges;WAHR
Barbara Steinemann;Q21180065;http://commons.wikimedia.org/wiki/Special:FilePath/BarbaraSteinemann.jpg;FALSCH;;BabaSteinemann;;WAHR
Barbara Gysi;Q120904;http://commons.wikimedia.org/wiki/Special:FilePath/Barbara%20Gysi.jpg;WAHR;;BaGysi;;WAHR
Barbara Schaffner;Q66547307;http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20Barbara%20Schaffner.jpg;WAHR;https://pbs.twimg.com/profile_images/1153423810936397826/OFAOTqQI_normal.jpg;BaSchaffner;Nationalrätin der @glpzh, Mitglied #KVF (Kommission Verkehr und Fernmeldewesen), Gemeindepräsidentin Otelfingen, Energiespezialistin, Teenager-Mutter;WAHR
Bastien Girod;Q118359;http://commons.wikimedia.org/wiki/Special:FilePath/Bastien%20Girod%20%282019%29.jpg;WAHR;https://pbs.twimg.com/profile_images/1233300229920784384/XXufsc8y_normal.jpg;bastiengirod;Nachhaltige Lösungen und mehr #Klimaschutz - dafür setze ich mich ein als Nationalrat @parlCH & Head of Climate Solutions, Europe @southpoleglobal.;WAHR
Beat Flach;Q813059;http://commons.wikimedia.org/wiki/Special:FilePath/Beat%20Flach%20%282019%29.jpg;WAHR;https://pbs.twimg.com/profile_images/1289577310673424386/YCzCPQ46_normal.jpg;beatflach;????Nationalrat (GLP), Jurist (MLaw) beim SIA, Raumplaner, Bauzeichner, gelernter Rheinmatrose, stolzer Vater und glücklicher Ehemann! :-) #DareMightyThings;WAHR
Samuel Bendahan;Q30118254;http://commons.wikimedia.org/wiki/Special:FilePath/Samuel%20Bendahan%20%282019%29.jpg;WAHR;https://pbs.twimg.com/profile_images/1497831959086653443/bFrZGvKR_normal.jpg;bendahan;Conseiller national (PS/VD) / Vice-président du Parti Socialiste Suisse / Economiste / mastodon: @Bendahan@tooting.ch;WAHR
Benjamin Fischer;Q20676035;http://commons.wikimedia.org/wiki/Special:FilePath/Benjamin%20Fischer%2C%202022%20%28cropped%29.jpg;WAHR;;benifischer;;WAHR
Balthasar Glättli;Q805606;http://commons.wikimedia.org/wiki/Special:FilePath/Balthasar%20Gl%C3%A4ttli%202020.jpg;WAHR;https://pbs.twimg.com/profile_images/1499003702874628101/zcB3SIt5_normal.jpg;bglaettli;Präsident @GrueneCH @LesVertsSuisses, Nationalrat ZH. Hier twittert: himself;WAHR
Marianne Binder-Keller;Q21032066;http://commons.wikimedia.org/wiki/Special:FilePath/Marianne%20Binder-Keller%20%282019%29.jpg;WAHR;https://pbs.twimg.com/profile_images/1173709507152809986/rSVj-_g5_normal.jpg;BinderMarianne;Nationalrätin, Präsidentin Die Mitte Aargau, Mitglied Präsidium Die Mitte Schweiz, MP;WAHR
Christine Bulliard-Marbach;Q1083465;http://commons.wikimedia.org/wiki/Special:FilePath/Christine%20Bulliard-Marbach.jpg;WAHR;https://pbs.twimg.com/profile_images/605631662882439168/RoQXUVZi_normal.jpg;BulliardMarbach;Conseillère nationale @Mitte_Centre / Nationalrätin #DieMitte;WAHR
Cédric Wermuth;Q117904;http://commons.wikimedia.org/wiki/Special:FilePath/C%C3%A9dric%20Wermuth%202019.jpg;WAHR;https://pbs.twimg.com/profile_images/1162335907145539584/36x2_VMi_normal.jpg;cedricwermuth;Die Klasse ist nicht alles. ;WAHR
Céline Weber Koppenburg;Q109801673;http://commons.wikimedia.org/wiki/Special:FilePath/C%C3%A9line%20Weber%20Koppenburg%2C%202019.jpg;WAHR;;celine_i_weber;;WAHR
Céline Widmer;Q72089261;http://commons.wikimedia.org/wiki/Special:FilePath/C%C3%A9line%20Widmer%20%282019%29.jpg;WAHR;https://pbs.twimg.com/profile_images/1166770708736827392/7i33YUlA_normal.jpg;CelineWidmer1;Nationalrätin @spschweiz, Politologin, Präsidentin SAH Zürich;WAHR
Christian Dandrès;Q71799433;http://commons.wikimedia.org/wiki/Special:FilePath/Christian%20Dandr%C3%A8s%20%282019%29.jpg;WAHR;https://pbs.twimg.com/profile_images/1504044101796306956/DRXGLIcJ_normal.jpg;ch_dandres;Conseiller national, PS, Genève;WAHR
Christian Lohr;Q1080853;http://commons.wikimedia.org/wiki/Special:FilePath/Christian%20Lohr.jpg;WAHR;https://pbs.twimg.com/profile_images/1153224063525019648/JED3HZzu_normal.jpg;Ch_Lohr;Nationalrat 'Die Mitte';WAHR
Christine Badertscher;Q71716789;http://commons.wikimedia.org/wiki/Special:FilePath/Christine%20Badertscher%20%282019%29.jpg;FALSCH;;ChBadertscher;;WAHR
Christa Markwalder;Q118535;http://commons.wikimedia.org/wiki/Special:FilePath/Christa%20Markwalder%20%282019%29.jpg;WAHR;https://pbs.twimg.com/profile_images/1180066985587159045/Iw3_BJDA_normal.jpg;ChristaMarkwald;Überzeugte Liberale, Nationalrätin FDP BE, Präsidentin Swiss Retail Federation, twittert hier auf eigenes Risiko ??;WAHR
Christian Imark;Q21268794;http://commons.wikimedia.org/wiki/Special:FilePath/Christian%20Imark.jpg;FALSCH;;ChristianImark;;WAHR
Christophe Clivaz;Q71788578;http://commons.wikimedia.org/wiki/Special:FilePath/Christophe%20Clivaz%20%282019%29.jpg;FALSCH;;ChristopheCliv1;;WAHR
Claudia Friedl;Q6469306;http://commons.wikimedia.org/wiki/Special:FilePath/Claudia%20Friedl%20%282019%29.jpg;WAHR;https://pbs.twimg.com/profile_images/1217855725948542976/z_asPue7_normal.jpg;claufriedl;Nationalrätin @SPsangalle, Umweltnaturwissenschaftlerin;WAHR
Christian Lüscher;Q116392;http://commons.wikimedia.org/wiki/Special:FilePath/Christian%20L%C3%BCscher%20%282019%29.jpg;WAHR;;CLuscher;;WAHR
Corina Gredig;Q59140652;http://commons.wikimedia.org/wiki/Special:FilePath/Corina%20Gredig%2C%202018%20%28cropped%29.jpg;WAHR;https://pbs.twimg.com/profile_images/1604142203160469507/nmp0Y01f_normal.jpg;corinagredig;Nationalrätin, Co-Präsidentin Grünliberale Zürich;WAHR
Damien Cottier;Q71825194;http://commons.wikimedia.org/wiki/Special:FilePath/Damien%20Cottier%20%282019%29.jpg;WAHR;https://pbs.twimg.com/profile_images/1599747007752585217/Z8wlP5wt_normal.jpg;CottierDamien;Mastodon: @DamienCottier@tooting.ch président groupe libéral-radical Parlement?????? Conseil de l’Europe ?????? prés. UNAM ?? historien ?? Neuchâtelois????????;WAHR
Christian Wasserfallen;Q73883;http://commons.wikimedia.org/wiki/Special:FilePath/Christian%20Wasserfallen%20%282019%29.jpg;WAHR;https://pbs.twimg.com/profile_images/1291482434748416001/seRe3zeT_normal.jpg;cwasi;????? Nationalrat FDP ?? Dipl. Masch.-Ing. FH ?? ...in der Industrie ?? Fotograf mit Perspektive ?? Reisen ?? aktiver & passiver Sportfan ?? digital native;WAHR
Diana Gutjahr;Q15805663;http://commons.wikimedia.org/wiki/Special:FilePath/Diane%20Gutjhar.jpg;FALSCH;;DianaGutjahr1;;WAHR
Delphine Klopfenstein Broggini;Q71792676;http://commons.wikimedia.org/wiki/Special:FilePath/Delphine%20Klopfenstein%20Broggini%20%282019%29.jpg;WAHR;https://pbs.twimg.com/profile_images/1268904472962629633/urqOp5bM_normal.jpg;dklopfensteinb;??Conseillère nationale (Verte/GE)?????? Commissions parlementaires: Environnement, aménagement du territoire et énergie (CEATE) & Institutions politiques (CIP);WAHR
Melanie Mettler;Q74657073;http://commons.wikimedia.org/wiki/Special:FilePath/Melanie%20Mettler.jpg;WAHR;https://pbs.twimg.com/profile_images/1494013039338733575/bW-_RdlA_normal.jpg;doppel_m;Grünliberale Vizepräsidentin und Nationalrätin (SGK-N und SIK-N)/ Nachhaltigkeitsberaterin bei https://t.co/uAMVcFW0aw / Gründerin https://t.co/D3URNx5q3C und https://t.co/GKSDaMgZBO;WAHR
Doris Fiala;Q542575;http://commons.wikimedia.org/wiki/Special:FilePath/Doris%20Fiala%20%282015%29.jpg;FALSCH;;DorisFiala;;WAHR
Edith Graf-Litscher;Q125439;http://commons.wikimedia.org/wiki/Special:FilePath/Edith%20Graf-Litscher%202019.jpg;FALSCH;;EdithGraf;;WAHR
Elisabeth Schneider-Schneiter;Q1307186;http://commons.wikimedia.org/wiki/Special:FilePath/Elisabeth%20Schneider-Schneiter%2C%202011%20%28cropped%29.jpg;WAHR;https://pbs.twimg.com/profile_images/1447574952224436228/-FR4-7PS_normal.jpg;Elisabeth_S_S;Nationalrätin BL @Mitte_Centre @DieMitte_BL;WAHR
Eric Nussbaumer;Q1351504;http://commons.wikimedia.org/wiki/Special:FilePath/Eric%20Nussbaumer%20%282019%29.jpg;WAHR;https://pbs.twimg.com/profile_images/1143985961417740289/Zs325tIl_normal.jpg;enussbi;Nationalrat SP, 100% Erneuerbar, Aktive Mitwirkung in Europa - Präsident @europCH;WAHR
Erich Hess;Q121862;http://commons.wikimedia.org/wiki/Special:FilePath/Erich%20Hess.jpg;FALSCH;;Erich_Hess;;WAHR
Francois Pointet;Q71815070;http://commons.wikimedia.org/wiki/Special:FilePath/Fran%C3%A7ois%20Pointet%20%282019%29.jpg;FALSCH;;F_Pointet;;WAHR
Fabian Molina;Q16064320;http://commons.wikimedia.org/wiki/Special:FilePath/Fabian%20Molina%202019.jpg;WAHR;;fabianmolinanr;;WAHR
Laurence Fehlmann Rielle;Q21694713;http://commons.wikimedia.org/wiki/Special:FilePath/Laurence%20Fehlmann%20Rielle%20%282019%29.jpg;WAHR;;FehlmannRielle;;WAHR
Felix Wettstein;Q65966461;http://commons.wikimedia.org/wiki/Special:FilePath/Felix%20Wettstein.png;WAHR;https://pbs.twimg.com/profile_images/1140271694030016512/-vdc2xST_normal.png;FelixWettstein;Nationalrat der Grünen für den Kanton Solothurn - seit 2019. @gruene_so @GrueneCH @GrueneParlament;WAHR
Fabien Fivaz;Q71822625;http://commons.wikimedia.org/wiki/Special:FilePath/Fabien%20Fivaz%20%282019%29.jpg;WAHR;https://pbs.twimg.com/profile_images/1207577228420235265/z12mvAGf_normal.jpg;ffivaz;Conseiller national @ParlCH. Président Comm. science, éducation et culture. Membre Comm. de sécurité. Comité directeur @swisscycling. Conseil @uniNeuchatel.;WAHR
Franz Grüter;Q21269511;http://commons.wikimedia.org/wiki/Special:FilePath/Nationalrat%20Franz%20Gr%C3%BCter%2C%20Schweizer%20Politiker%20der%20SVP.jpg;FALSCH;;fgrueter;;WAHR
Florence Brenzikofer;Q76435729;http://commons.wikimedia.org/wiki/Special:FilePath/Florence%20Brenzikofer%20%282019%29.jpg;FALSCH;;flobrenzikofer;;WAHR
Kurt Fluri;Q121470;http://commons.wikimedia.org/wiki/Special:FilePath/Kurt%20Fluri%20%282019%29.jpg;WAHR;https://pbs.twimg.com/profile_images/1090962161860526086/xiKdUBpU_normal.jpg;FluriKurt;Nationalrat @FDP_Liberalen;WAHR
Franziska Roth;Q62590173;http://commons.wikimedia.org/wiki/Special:FilePath/Franziska%20Roth%20%282019%29.jpg;WAHR;https://pbs.twimg.com/profile_images/1538088478382166016/VkMKGlCF_normal.jpg;FranziskaRothSO;ROTH. Die Farbe, die man hört! Nationalrätin;WAHR
Franziska Ryser;Q71957069;http://commons.wikimedia.org/wiki/Special:FilePath/Franziska%20Ryser%20%282019%29.jpg;WAHR;https://pbs.twimg.com/profile_images/1155446139946184705/B8wNGXxH_normal.jpg;FranziskaRyser;Nationalrätin | Vize-Präsidentin GRÜNE;WAHR
Fabio Regazzi;Q15809173;http://commons.wikimedia.org/wiki/Special:FilePath/Fabio%20Regazzi%20%282019%29.jpg;WAHR;https://pbs.twimg.com/profile_images/1163724311854817281/EYJZnRcH_normal.jpg;fregazzi;Un appassionato di politica. Consigliere nazionale @CVP_PDC;WAHR
Esther Friedli;Q73417223;http://commons.wikimedia.org/wiki/Special:FilePath/Esther%20Friedli%20%282019%29.jpg;WAHR;https://pbs.twimg.com/profile_images/1163951735376883712/NoHaOkqT_normal.jpg;friedlies;Nationalrätin SVP Kanton St.Gallen;WAHR
Flavia Wasserfallen;Q15809769;http://commons.wikimedia.org/wiki/Special:FilePath/Flavia%20Wasserfallen%20%282019%29.jpg;WAHR;https://pbs.twimg.com/profile_images/1384222764769316883/CAHEY7uc_normal.jpg;FWasserfallen;Nationalrätin @spschweiz, Ständeratskandidatin BE, Co-founder https://t.co/UvreX97en4, mother of 3, wife of 1.;WAHR
Gerhard Pfister;Q1387808;http://commons.wikimedia.org/wiki/Special:FilePath/Gerhard%20Pfister%202019.jpg;WAHR;https://pbs.twimg.com/profile_images/1355998454875639808/CHtji9jd_normal.jpg;gerhardpfister;Präsident @Mitte_Centre, NR ZG;WAHR
Greta Gysin;Q72112238;http://commons.wikimedia.org/wiki/Special:FilePath/Greta%20Gysin.jpg;WAHR;https://pbs.twimg.com/profile_images/1235248967052595200/61ajFTaj_normal.jpg;gretagysin;Consigliera nazionale #verdi ?? | co-presidente #transfair ?? | mamma di tre meraviglie ??;WAHR
Heinz Siegenthaler;Q1600981;http://commons.wikimedia.org/wiki/Special:FilePath/Heinz%20Siegenthaler%20%282019%29.jpg;WAHR;https://pbs.twimg.com/profile_images/969186368181145600/_IAK9cXx_normal.jpg;h_siegenthaler;;WAHR
Stefanie Heimgartner;Q76468675;http://commons.wikimedia.org/wiki/Special:FilePath/Stefanie%20Heimgartner.jpg;WAHR;https://pbs.twimg.com/profile_images/1251936514407305216/cuSWOx7W_normal.jpg;heimgartnerstef;Nationalrätin SVP Aargau, Vizefraktionspräsidentin SVP Schweiz, Vizepräsidentin ASTAG Aargau, Vorstand Verein Lernwerk, Turgi, Stiftungsrätin Kinderheim Brugg;WAHR
Hans-Peter Portmann;Q18020671;http://commons.wikimedia.org/wiki/Special:FilePath/Hans-Peter%20Portmann%20%282019%29.jpg;WAHR;https://pbs.twimg.com/profile_images/1151751337010507777/MyN9Sc4R_normal.jpg;HPPortmann;Willkommen auf Twitter von Nationalrat Hans-Peter Portmann. #Zurich #FDP@FDP_ZH #Nationalrat #StadtZürich #Zürich #Kanton #Schweiz #Swiss #Lighthouse;WAHR
Thomas Hurter;Q119880;http://commons.wikimedia.org/wiki/Special:FilePath/Thomas%20Hurter%202019.jpg;WAHR;https://pbs.twimg.com/profile_images/3092008419/a949720e905d465bbaf31584d1a6b4ac_normal.jpeg;HurterThomas;;WAHR
Ida Glanzmann-Hunkeler;Q121882;http://commons.wikimedia.org/wiki/Special:FilePath/Ida%20Glanzmann-Hunkeler%202019.jpg;WAHR;https://pbs.twimg.com/profile_images/905455507388997633/D38mzVyj_normal.jpg;idamicha;Nationalrätin Die Mitte;WAHR
Isabelle Pasquier;Q74429417;http://commons.wikimedia.org/wiki/Special:FilePath/Isabelle%20Pasquier%20%282019%29.jpg;WAHR;https://pbs.twimg.com/profile_images/1308406646759206912/set0bNyN_normal.jpg;IsaPasquierE;Conseillère nationale GE, vice-présidente Verts.e.s Suisse, membre des commissions CTT et CDG et bien plus;WAHR
Matthias Jauslin;Q21693665;http://commons.wikimedia.org/wiki/Special:FilePath/Matthias%20Jauslin%20%282019%29.jpg;WAHR;https://pbs.twimg.com/profile_images/1404084823178813441/uAe8I3qd_normal.jpg;JauslinMatthias;Unternehmer und seit 2015 Nationalrat (FDP, AG). Ein echter Praktiker – und ein Mensch wie du und ich.;WAHR
Jacqueline Badran;Q1369110;http://commons.wikimedia.org/wiki/Special:FilePath/Jacqueline%20Badran%20%282018%2C%20cropped%29.jpg;FALSCH;;jaybadran;;WAHR
Jörg Mäder;Q72154488;http://commons.wikimedia.org/wiki/Special:FilePath/J%C3%B6rg%20M%C3%A4der%20%282019%29.jpg;FALSCH;;joergmaeder;;WAHR
Jon Pult;Q19365452;http://commons.wikimedia.org/wiki/Special:FilePath/Jon%20Pult%20%282019%29.jpg;WAHR;https://pbs.twimg.com/profile_images/1486748907229097985/NF-EfLXb_normal.jpg;jonpult;Europäischer Bündner, Nationalrat, Präsident Kommission für Verkehr und Fernmeldewesen (KVF), Vizepräsident SP Schweiz, Präsident Alpen-Initiative;WAHR
Judith Bellaiche;Q74657043;http://commons.wikimedia.org/wiki/Special:FilePath/Judith%20Bella%C3%AFche%20%282019%29.jpg;WAHR;https://pbs.twimg.com/profile_images/1355570913329221634/2QlbtSgp_normal.jpg;judithbellaiche;Swico captain und Nationalrätin, Leidenschaft für Startups & Digitalisierung, immer Hunger nach Mehr und Sehnsucht nach Meer;WAHR
Jürg Grossen;Q74519;http://commons.wikimedia.org/wiki/Special:FilePath/GrossenJuergHintergrund-1187.jpg;WAHR;;juerg_grossen;;WAHR
Katharina Prelicz-Huber;Q125403;http://commons.wikimedia.org/wiki/Special:FilePath/Katharina%20Prelicz%20%282020%29.jpg;WAHR;https://pbs.twimg.com/profile_images/1575416400352518144/HdUOt-3v_normal.jpg;K_PreliczHuber;Nationalrätin @GrueneCH, Präsidentin @VPOD_Schweiz, Professorin für Soziale Arbeit;WAHR
