name;id;image;searched on twitter;twitter image;twitter;twitter description;Bestätigt
Florence Granjus;Q30349393;http://commons.wikimedia.org/wiki/Special:FilePath/Florence%20Granjus.jpg;FALSCH;;fgranjus;;WAHR
Florence Lasserre-David;Q30342777;http://commons.wikimedia.org/wiki/Special:FilePath/Florence%20Lasserre%20David.jpg;WAHR;;;;WAHR
Florence Morlighem;Q78949808;;FALSCH;;FMorlighem;;WAHR
Florence Provendier;Q57394742;http://commons.wikimedia.org/wiki/Special:FilePath/Florence%20PROVENDIER.jpg;FALSCH;;flprovendier;;WAHR
Florent Boudié;Q2856427;;FALSCH;;florent_boudie;;WAHR
Florian Bachelier;Q30344462;http://commons.wikimedia.org/wiki/Special:FilePath/Florian%20Bachelier%2016276%20AN.jpg;FALSCH;;F_BACHELIER;;WAHR
Francis Chouat;Q58869106;http://commons.wikimedia.org/wiki/Special:FilePath/Francis%20Chouat%20-%20Evry%20-%202018-10-09%20-%20IMG%209281.jpg;FALSCH;;fchouat;;WAHR
François Cormier-Bouligeon;Q30349104;http://commons.wikimedia.org/wiki/Special:FilePath/Fran%C3%A7ois%20Cormier-Bouligeon%204%20colonnes%2019224.jpg;FALSCH;;FCBDeputeduCher;;WAHR
François Cornut-Gentille;Q3084310;http://commons.wikimedia.org/wiki/Special:FilePath/Fran%C3%A7ois%20cornut-gentille%204%20colonnes%2019207.jpg;FALSCH;;FCornutGentille;;WAHR
François de Rugy;Q117340;http://commons.wikimedia.org/wiki/Special:FilePath/Fran%C3%A7ois%20de%20Rugy.jpg;FALSCH;;FdeRugy;;WAHR
François Jolivet;Q30349518;http://commons.wikimedia.org/wiki/Special:FilePath/Fran%C3%A7ois%20Jolivet.jpg;FALSCH;;FJolivet36;;WAHR
François Pupponi;Q3085621;http://commons.wikimedia.org/wiki/Special:FilePath/Fran%C3%A7ois%20Pupponi%20%28cropped%29.jpg;FALSCH;;fpupponi;;WAHR
François Ruffin;Q3085763;http://commons.wikimedia.org/wiki/Special:FilePath/Fran%C3%A7ois%20Ruffin%20lors%20du%20D%C3%A9pu%27tour%20le%2011%20septembre%202020.jpg;FALSCH;;Francois_Ruffin;;WAHR
Françoise Dumas;Q1967590;http://commons.wikimedia.org/wiki/Special:FilePath/Fran%C3%A7oise%20Dumas%20AN%2016806.jpg;FALSCH;;francoisedumas_;;WAHR
François-Michel Lambert;Q1450831;;FALSCH;;fm_lambert;;WAHR
Frédéric Barbier;Q3089599;http://commons.wikimedia.org/wiki/Special:FilePath/Fr%C3%A9d%C3%A9ric%20Barbier.jpg;FALSCH;;Fred_Barbier;;WAHR
Frédéric Descrozaille;Q30342968;http://commons.wikimedia.org/wiki/Special:FilePath/Fr%C3%A9d%C3%A9ric%20Descrozaille%20%28photographie%20officielle%29.jpg;FALSCH;;fdescrozaille;;WAHR
Frédéric Petit;Q30336862;http://commons.wikimedia.org/wiki/Special:FilePath/2019-03-28%20Fr%C3%A9d%C3%A9ric%20Petit%206736.jpg;FALSCH;;fpetitAN;;WAHR
Frédéric Reiss;Q3090161;http://commons.wikimedia.org/wiki/Special:FilePath/Fr%C3%A9d%C3%A9ric%20Reiss.jpg;WAHR;;;;WAHR
Frédérique Dumas;Q3090377;http://commons.wikimedia.org/wiki/Special:FilePath/PFDumas.jpg;FALSCH;;DumasFrederique;;WAHR
Frédérique Meunier;Q30339260;;FALSCH;;fmeunier19;;WAHR
Frédérique Tuffnell;Q30349049;http://commons.wikimedia.org/wiki/Special:FilePath/Fr%C3%A9d%C3%A9rique%20Tuffnell%2003.jpg;FALSCH;;PollenIIF;;WAHR
Gaël Le Bohec;Q30344380;http://commons.wikimedia.org/wiki/Special:FilePath/Ga%C3%ABl%20Le%20Bohec.jpg;FALSCH;;GaelLeBohec;;WAHR
Geneviève Levy;Q3100672;http://commons.wikimedia.org/wiki/Special:FilePath/Genevieve%20Levy.jpg;WAHR;https://pbs.twimg.com/profile_images/1336391521185255426/wDBWHdhf_normal.jpg;genevievelevy83;Députée du #Var #circo8301 2002/2022, Conseillère de @VilledeToulon et de @metropoleTPM #Toulon;WAHR
George Pau-Langevin;Q1321340;http://commons.wikimedia.org/wiki/Special:FilePath/George%20Pau-Langevin%20-%20F%C3%A9vrier%202013%20%282%29.jpg;FALSCH;;Pau_Langevin;;WAHR
Géraldine Bannier;Q30339354;;FALSCH;;Bannier_G;;WAHR
Gérard Cherpion;Q3123839;http://commons.wikimedia.org/wiki/Special:FilePath/G%C3%A9rard%20Cherpion%20par%20Claude%20Truong-Ngoc%20janvier%202016.jpg;FALSCH;;GerardCherpion;;WAHR
Gérard Leseul;Q99627615;http://commons.wikimedia.org/wiki/Special:FilePath/Gerard%20Leseul%20-%20Portrait.jpg;FALSCH;;leseulg;;WAHR
Gérard Menuel;Q3124173;;WAHR;https://pbs.twimg.com/profile_images/1075442084805599232/5W_OhQOL_normal.jpg;MenuelGerard;;WAHR
Gilles Carrez;Q3106149;;FALSCH;;GillesCarrez;;WAHR
Gilles Le Gendre;Q30528115;http://commons.wikimedia.org/wiki/Special:FilePath/Gilles-Le-Gendre.jpg;FALSCH;;GillesLeGendre;;WAHR
Gilles Lurton;Q3106366;http://commons.wikimedia.org/wiki/Special:FilePath/Gilles%20Lurton%20perron%20Assembl%C3%A9e.jpg;FALSCH;;gilleslurton;;WAHR
Gisèle Biémouret;Q3107809;http://commons.wikimedia.org/wiki/Special:FilePath/Gisele%20Biemouret.jpg;FALSCH;;GiseleBiemouret;;WAHR
Graziella Melchior;Q30339298;;FALSCH;;GrazieMelchior;;WAHR
Grégory Besson-Moreau;Q30337397;;FALSCH;;GBessonMoreau;;WAHR
Guillaume Chiche;Q30433642;http://commons.wikimedia.org/wiki/Special:FilePath/Guillaume%20Chiche.jpg;FALSCH;;GuillaumeChiche;;WAHR
Guillaume Garot;Q3119861;http://commons.wikimedia.org/wiki/Special:FilePath/Guillaume%20Garot%202012.jpg;FALSCH;;guillaumegarot;;WAHR
Guillaume Gouffier-Cha;Q30349376;http://commons.wikimedia.org/wiki/Special:FilePath/Guillaume%20Gouffier-Cha%202017.jpg;FALSCH;;G_GouffierCha;;WAHR
Guillaume Kasbarian;Q30497082;http://commons.wikimedia.org/wiki/Special:FilePath/Guillaume%20Kasbarian.jpg;FALSCH;;guillaumekasba;;WAHR
Guillaume Larrivé;Q3120008;;FALSCH;;GLarrive;;WAHR
Guillaume Peltier;Q3120121;http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20de%20Guillaume%20Peltier%2C%20avril%202022.jpg;FALSCH;;G_Peltier;;WAHR
Guillaume Vuilletet;Q30343165;http://commons.wikimedia.org/wiki/Special:FilePath/Guillaume-Vuilletet.png;FALSCH;;g_vuilletet;;WAHR
Guy Bricout;Q30349651;;FALSCH;;GuyBricout;;WAHR
Guy Teissier;Q3090;http://commons.wikimedia.org/wiki/Special:FilePath/Guy%20Teissier.png;FALSCH;;guyteissier;;WAHR
Gwendal Rouillard;Q3122538;http://commons.wikimedia.org/wiki/Special:FilePath/FIL%202014%20-%20Gwendal%20Rouillard%20-%201138.JPG;FALSCH;;G_ROUILLARD;;WAHR
Hélène Vainqueur-Christophe;Q3144871;;FALSCH;;HeleneVainqueur;;WAHR
Hélène Zannier;Q30343030;;FALSCH;;HeleneZannier;;WAHR
Hervé Berville;Q30223120;http://commons.wikimedia.org/wiki/Special:FilePath/Herv%C3%A9%20Berville%20%28cropped%29.jpg;FALSCH;;herveberville;;WAHR
Hervé Pellois;Q3134616;;FALSCH;;HervePellois;;WAHR
Hervé Saulignac;Q19958573;;FALSCH;;hsaulignac;;WAHR
Hubert Julien-Laferrière;Q16642462;http://commons.wikimedia.org/wiki/Special:FilePath/Hubert%20Julien-Laferri%C3%A8re%202012.jpg;FALSCH;;hub_laferriere;;WAHR
Hubert Wulfranc;Q30392260;http://commons.wikimedia.org/wiki/Special:FilePath/Hubert%20Wulfranc%2002.jpg;FALSCH;;HubertWulfranc;;WAHR
Hugues Renson;Q30386813;http://commons.wikimedia.org/wiki/Special:FilePath/Hugues%20Renson.jpg;FALSCH;;huguesrenson;;WAHR
Huguette Tiegna;Q30337193;http://commons.wikimedia.org/wiki/Special:FilePath/Huguette%20Tiegna.jpg;FALSCH;;Huguette_Tiegna;;WAHR
Ian Boucard;Q30341918;http://commons.wikimedia.org/wiki/Special:FilePath/2022-11-19%2012-02-26%20commemo-Belfort.jpg;FALSCH;;IanBoucard;;WAHR
Isabelle Florennes;Q30349307;;FALSCH;;iflorennes92;;WAHR
Isabelle Rauch;Q30386520;http://commons.wikimedia.org/wiki/Special:FilePath/Isabelle%20Rauch.jpg;FALSCH;;isabelle_rauch;;WAHR
Isabelle Santiago;Q63765654;;FALSCH;;isasantiago_94;;WAHR
Isabelle Valentin;Q30342993;http://commons.wikimedia.org/wiki/Special:FilePath/Isabelle%20Valentin%20%28cropped%29.jpg;FALSCH;;isavalentin43;;WAHR
Jacqueline Dubois;Q30435197;http://commons.wikimedia.org/wiki/Special:FilePath/Jacqueline%20Dubois.jpg;FALSCH;;Jacqlinedubois;;WAHR
Jacqueline Maquet;Q3157761;http://commons.wikimedia.org/wiki/Special:FilePath/Lens%20-%20Sochaux%20%2815-09-2018%29%2037.jpg;FALSCH;;J_Maquet6202;;WAHR
Jacques Cattin;Q30414335;http://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20Cattin.jpg;FALSCH;;JCattin2017;;WAHR
Jacques Krabal;Q1659343;http://commons.wikimedia.org/wiki/Special:FilePath/Charlotte%20Letrillard%20et%20Jacques%20Krabal.jpg;FALSCH;;JKrabal;;WAHR
Jacques Maire;Q30338651;http://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20Maire.jpg;FALSCH;;JMaireofficiel;;WAHR
Jacques Marilossian;Q30339250;http://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20Marilossian.jpg;FALSCH;;jmarilossian;;WAHR
Jacques Rey;Q65598002;;WAHR;;;;WAHR
Jacques Savatier;Q30506332;http://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20savatier%20AN%206722.jpg;FALSCH;;JacquesSavatier;;WAHR
Jean François Mbaye;Q30378425;http://commons.wikimedia.org/wiki/Special:FilePath/Jean%20Fran%C3%A7ois%20Mbaye.jpg;FALSCH;;JFMBAYE;;WAHR
Jean Lassalle;Q3173022;http://commons.wikimedia.org/wiki/Special:FilePath/Jean%20Lassalle%2003%20%28cropped%29.jpg;FALSCH;;jeanlassalle;;WAHR
Jean Terlier;Q30391203;;FALSCH;;JeanTerlier;;WAHR
Jean-Baptiste Moreau;Q30379650;http://commons.wikimedia.org/wiki/Special:FilePath/Jean-Baptiste%20Moreau.jpg;FALSCH;;moreaujb23;;WAHR
